Item1.Item1.Item1.Item1,Item1.Item1.Item1.Item2,Item1.Item1.Item2,Item1.Item2,Item2
4253875.426016,1,0,4.570745,0
4253875.427008,1,0,4.572004,0
4253875.428032,1,0,4.573263,0
4253875.429024,1,0,4.574522,0
4253875.430016,1,0,4.574522,0
4253875.431008,1,0,4.572004,0
4253875.43184,1,0,4.572004,0
4253875.432032,1,0,4.573263,0
4253875.433024,1,0,4.572004,0
4253875.434016,1,0,4.573263,0
4253875.435008,1,0,4.570745,0
4253875.436032,1,0,4.569487,0
4253875.437024,1,0,4.577039,0
4253875.438016,1,0,4.573263,0
4253875.439008,1,0,4.573263,0
4253875.440032,1,0,4.572004,0
4253875.441024,1,0,4.573263,0
4253875.442016,1,0,4.574522,0
4253875.443008,1,0,4.569487,0
4253875.444032,1,0,4.574522,0
4253875.445024,1,0,4.573263,0
4253875.446016,1,0,4.572004,0
4253875.447008,1,0,4.569487,0
4253875.448032,1,0,4.572004,0
4253875.449024,1,0,4.573263,0
4253875.450016,1,0,4.570745,0
4253875.451008,1,0,4.572004,0
4253875.452032,1,0,4.577039,0
4253875.453024,1,0,4.578298,0
4253875.454016,1,0,4.578298,0
4253875.455008,1,0,4.57578,0
4253875.456032,1,0,4.574522,0
4253875.457024,1,0,4.574522,0
4253875.458016,1,0,4.57578,0
4253875.459008,1,0,4.57578,0
4253875.460032,1,0,4.572004,0
4253875.461024,1,0,4.574522,0
4253875.462016,1,0,4.573263,0
4253875.463008,1,0,4.57578,0
4253875.464032,1,0,4.572004,0
4253875.465024,1,0,4.572004,0
4253875.465184,1,0,4.572004,0
4253875.466016,1,0,4.570745,0
4253875.467008,1,0,4.572004,0
4253875.468032,1,0,4.573263,0
4253875.469024,1,0,4.574522,0
4253875.470016,1,0,4.57578,0
4253875.471008,1,0,4.570745,0
4253875.472032,1,0,4.572004,0
4253875.473024,1,0,4.572004,0
4253875.474016,1,0,4.570745,0
4253875.475008,1,0,4.566969,0
4253875.476032,1,0,4.570745,0
4253875.477024,1,0,4.569487,0
4253875.478016,1,0,4.569487,0
4253875.479008,1,0,4.568228,0
4253875.480032,1,0,4.569487,0
4253875.481024,1,0,4.57578,0
4253875.482016,1,0,4.572004,0
4253875.483008,1,0,4.572004,0
4253875.484032,1,0,4.574522,0
4253875.485024,1,0,4.57578,0
4253875.486016,1,0,4.570745,0
4253875.487008,1,0,4.573263,0
4253875.488032,1,0,4.572004,0
4253875.489024,1,0,4.572004,0
4253875.490016,1,0,4.572004,0
4253875.491008,1,0,4.57578,0
4253875.492032,1,0,4.57578,0
4253875.493024,1,0,4.574522,0
4253875.494016,1,0,4.578298,0
4253875.495008,1,0,4.573263,0
4253875.496032,1,0,4.57578,0
4253875.497024,1,0,4.572004,0
4253875.498016,1,0,4.573263,0
4253875.498528,1,0,4.573263,0
4253875.499008,1,0,4.569487,0
4253875.500032,1,0,4.572004,0
4253875.501024,1,0,4.569487,0
4253875.502016,1,0,4.572004,0
4253875.503008,1,0,4.570745,0
4253875.504032,1,0,4.570745,0
4253875.505024,1,0,4.573263,0
4253875.506016,1,0,4.574522,0
4253875.507008,1,0,4.570745,0
4253875.508032,1,0,4.570745,0
4253875.509024,1,0,4.568228,0
4253875.510016,1,0,4.570745,0
4253875.511008,1,0,4.570745,0
4253875.512032,1,0,4.569487,0
4253875.513024,1,0,4.570745,0
4253875.514016,1,0,4.573263,0
4253875.515008,1,0,4.570745,0
4253875.516032,1,0,4.577039,0
4253875.517024,1,0,4.569487,0
4253875.518016,1,0,4.572004,0
4253875.519008,1,0,4.572004,0
4253875.520032,1,0,4.577039,0
4253875.521024,1,0,4.573263,0
4253875.522016,1,0,4.57578,0
4253875.523008,1,0,4.574522,0
4253875.524032,1,0,4.573263,0
4253875.525024,1,0,4.572004,0
4253875.526016,1,0,4.570745,0
4253875.527008,1,0,4.572004,0
4253875.528032,1,0,4.572004,0
4253875.529024,1,0,4.579557,0
4253875.530016,1,0,4.572004,0
4253875.531008,1,0,4.57578,0
4253875.53184,1,0,4.57578,0
4253875.532032,1,0,4.574522,0
4253875.533024,1,0,4.573263,0
4253875.534016,1,0,4.569487,0
4253875.535008,1,0,4.570745,0
4253875.536032,1,0,4.572004,0
4253875.537024,1,0,4.570745,0
4253875.538016,1,0,4.568228,0
4253875.539008,1,0,4.57578,0
4253875.540032,1,0,4.573263,0
4253875.541024,1,0,4.574522,0
4253875.542016,1,0,4.570745,0
4253875.543008,1,0,4.570745,0
4253875.544032,1,0,4.570745,0
4253875.545024,1,0,4.572004,0
4253875.546016,1,0,4.569487,0
4253875.547008,1,0,4.573263,0
4253875.548032,1,0,4.572004,0
4253875.549024,1,0,4.570745,0
4253875.550016,1,0,4.572004,0
4253875.551008,1,0,4.57578,0
4253875.552032,1,0,4.570745,0
4253875.553024,1,0,4.57578,0
4253875.554016,1,0,4.573263,0
4253875.555008,1,0,4.574522,0
4253875.556032,1,0,4.573263,0
4253875.557024,1,0,4.573263,0
4253875.558016,1,0,4.573263,0
4253875.559008,1,0,4.573263,0
4253875.560032,1,0,4.573263,0
4253875.561024,1,0,4.572004,0
4253875.562016,1,0,4.572004,0
4253875.563008,1,0,4.57578,0
4253875.564032,1,0,4.574522,0
4253875.565024,1,0,4.573263,0
4253875.565184,1,0,4.573263,0
4253875.566016,1,0,4.572004,0
4253875.567008,1,0,4.57578,0
4253875.568032,1,0,4.570745,0
4253875.569024,1,0,4.569487,0
4253875.570016,1,0,4.570745,0
4253875.571008,1,0,4.570745,0
4253875.572032,1,0,4.573263,0
4253875.573024,1,0,4.570745,0
4253875.574016,1,0,4.569487,0
4253875.575008,1,0,4.568228,0
4253875.576032,1,0,4.573263,0
4253875.577024,1,0,4.570745,0
4253875.578016,1,0,4.572004,0
4253875.579008,1,0,4.570745,0
4253875.580032,1,0,4.573263,0
4253875.581024,1,0,4.572004,0
4253875.582016,1,0,4.569487,0
4253875.583008,1,0,4.570745,0
4253875.584032,1,0,4.570745,0
4253875.585024,1,0,4.572004,0
4253875.586016,1,0,4.572004,0
4253875.587008,1,0,4.572004,0
4253875.588032,1,0,4.573263,0
4253875.589024,1,0,4.574522,0
4253875.590016,1,0,4.570745,0
4253875.591008,1,0,4.572004,0
4253875.592032,1,0,4.572004,0
4253875.593024,1,0,4.572004,0
4253875.594016,1,0,4.572004,0
4253875.595008,1,0,4.569487,0
4253875.596032,1,0,4.572004,0
4253875.597024,1,0,4.570745,0
4253875.598016,1,0,4.572004,0
4253875.598496,1,0,4.572004,0
4253875.599008,1,0,4.573263,0
4253875.600032,1,0,4.57578,0
4253875.601024,1,0,4.57578,0
4253875.602016,1,0,4.572004,0
4253875.603008,1,0,4.568228,0
4253875.604032,1,0,4.569487,0
4253875.605024,1,0,4.570745,0
4253875.606016,1,0,4.570745,0
4253875.607008,1,0,4.569487,0
4253875.608032,1,0,4.569487,0
4253875.609024,1,0,4.570745,0
4253875.610016,1,0,4.569487,0
4253875.611008,1,0,4.572004,0
4253875.612032,1,0,4.570745,0
4253875.613024,1,0,4.570745,0
4253875.614016,1,0,4.577039,0
4253875.615008,1,0,4.570745,0
4253875.616032,1,0,4.573263,0
4253875.617024,1,0,4.573263,0
4253875.618016,1,0,4.577039,0
4253875.619008,1,0,4.572004,0
4253875.620032,1,0,4.573263,0
4253875.621024,1,0,4.572004,0
4253875.622016,1,0,4.574522,0
4253875.623008,1,0,4.573263,0
4253875.624032,1,0,4.57578,0
4253875.625024,1,0,4.574522,0
4253875.626016,1,0,4.574522,0
4253875.627008,1,0,4.579557,0
4253875.628032,1,0,4.573263,0
4253875.629024,1,0,4.57578,0
4253875.630016,1,0,4.573263,0
4253875.631008,1,0,4.572004,0
4253875.63184,1,0,4.572004,0
4253875.632032,1,0,4.573263,0
4253875.633024,1,0,4.570745,0
4253875.634016,1,0,4.566969,0
4253875.635008,1,0,4.574522,0
4253875.636032,1,0,4.570745,0
4253875.637024,1,0,4.570745,0
4253875.638016,1,0,4.569487,0
4253875.639008,1,0,4.573263,0
4253875.640032,1,0,4.569487,0
4253875.641024,1,0,4.573263,0
4253875.642016,1,0,4.572004,0
4253875.643008,1,0,4.570745,0
4253875.644032,1,0,4.570745,0
4253875.645024,1,0,4.574522,0
4253875.646016,1,0,4.570745,0
4253875.647008,1,0,4.574522,0
4253875.648032,1,0,4.570745,0
4253875.649024,1,0,4.577039,0
4253875.650016,1,0,4.570745,0
4253875.651008,1,0,4.577039,0
4253875.652032,1,0,4.573263,0
4253875.653024,1,0,4.574522,0
4253875.654016,1,0,4.573263,0
4253875.655008,1,0,4.573263,0
4253875.656032,1,0,4.574522,0
4253875.657024,1,0,4.573263,0
4253875.658016,1,0,4.572004,0
4253875.659008,1,0,4.574522,0
4253875.660032,1,0,4.574522,0
4253875.661024,1,0,4.573263,0
4253875.662016,1,0,4.573263,0
4253875.663008,1,0,4.573263,0
4253875.664032,1,0,4.573263,0
4253875.665024,1,0,4.574522,0
4253875.665184,1,0,4.574522,0
4253875.666016,1,0,4.573263,0
4253875.667008,1,0,4.572004,0
4253875.668032,1,0,4.569487,0
4253875.669024,1,0,4.570745,0
4253875.670016,1,0,4.578298,0
4253875.671008,1,0,4.570745,0
4253875.672032,1,0,4.572004,0
4253875.673024,1,0,4.570745,0
4253875.674016,1,0,4.573263,0
4253875.675008,1,0,4.570745,0
4253875.676032,1,0,4.569487,0
4253875.677024,1,0,4.569487,0
4253875.678016,1,0,4.572004,0
4253875.679008,1,0,4.569487,0
4253875.680032,1,0,4.570745,0
4253875.681024,1,0,4.573263,0
4253875.682016,1,0,4.574522,0
4253875.683008,1,0,4.574522,0
4253875.684032,1,0,4.570745,0
4253875.685024,1,0,4.572004,0
4253875.686016,1,0,4.572004,0
4253875.687008,1,0,4.572004,0
4253875.688032,1,0,4.573263,0
4253875.689024,1,0,4.574522,0
4253875.690016,1,0,4.573263,0
4253875.691008,1,0,4.578298,0
4253875.692032,1,0,4.570745,0
4253875.693024,1,0,4.572004,0
4253875.694016,1,0,4.569487,0
4253875.695008,1,0,4.57578,0
4253875.696032,1,0,4.570745,0
4253875.697024,1,0,4.573263,0
4253875.698016,1,0,4.573263,0
4253875.698496,1,0,4.573263,0
4253875.699008,1,0,4.568228,0
4253875.700032,1,0,4.568228,0
4253875.701024,1,0,4.569487,0
4253875.702016,1,0,4.568228,0
4253875.703008,1,0,4.568228,0
4253875.704032,1,0,4.569487,0
4253875.705024,1,0,4.570745,0
4253875.706016,1,0,4.57578,0
4253875.707008,1,0,4.569487,0
4253875.708032,1,0,4.573263,0
4253875.709024,1,0,4.572004,0
4253875.710016,1,0,4.569487,0
4253875.711008,1,0,4.568228,0
4253875.712032,1,0,4.569487,0
4253875.713024,1,0,4.568228,0
4253875.714016,1,0,4.566969,0
4253875.715008,1,0,4.569487,0
4253875.716032,1,0,4.573263,0
4253875.717024,1,0,4.573263,0
4253875.718016,1,0,4.574522,0
4253875.719008,1,0,4.569487,0
4253875.720032,1,0,4.574522,0
4253875.721024,1,0,4.573263,0
4253875.722016,1,0,4.573263,0
4253875.723008,1,0,4.574522,0
4253875.724032,1,0,4.573263,0
4253875.725024,1,0,4.570745,0
4253875.726016,1,0,4.573263,0
4253875.727008,1,0,4.572004,0
4253875.728032,1,0,4.572004,0
4253875.729024,1,0,4.572004,0
4253875.730016,1,0,4.568228,0
4253875.731008,1,0,4.577039,0
4253875.73184,1,0,4.577039,0
4253875.732032,1,0,4.573263,0
4253875.733024,1,0,4.570745,0
4253875.734016,1,0,4.569487,0
4253875.735008,1,0,4.570745,0
4253875.736032,1,0,4.570745,0
4253875.737024,1,0,4.573263,0
4253875.738016,1,0,4.573263,0
4253875.739008,1,0,4.572004,0
4253875.740032,1,0,4.569487,0
4253875.741024,1,0,4.569487,0
4253875.742016,1,0,4.573263,0
4253875.743008,1,0,4.572004,0
4253875.744032,1,0,4.569487,0
4253875.745024,1,0,4.570745,0
4253875.746016,1,0,4.572004,0
4253875.747008,1,0,4.573263,0
4253875.748032,1,0,4.570745,0
4253875.749024,1,0,4.570745,0
4253875.750016,1,0,4.572004,0
4253875.751008,1,0,4.573263,0
4253875.752032,1,0,4.573263,0
4253875.753024,1,0,4.572004,0
4253875.754016,1,0,4.573263,0
4253875.755008,1,0,4.574522,0
4253875.756032,1,0,4.572004,0
4253875.757024,1,0,4.57578,0
4253875.758016,1,0,4.573263,0
4253875.759008,1,0,4.573263,0
4253875.760032,1,0,4.570745,0
4253875.761024,1,0,4.572004,0
4253875.762016,1,0,4.572004,0
4253875.763008,1,0,4.572004,0
4253875.764032,1,0,4.570745,0
4253875.765024,1,0,4.57578,0
4253875.765184,1,0,4.57578,0
4253875.766016,1,0,4.572004,0
4253875.767008,1,0,4.569487,0
4253875.768032,1,0,4.569487,0
4253875.769024,1,0,4.570745,0
4253875.770016,1,0,4.568228,0
4253875.771008,1,0,4.572004,0
4253875.772032,1,0,4.572004,0
4253875.773024,1,0,4.569487,0
4253875.774016,1,0,4.569487,0
4253875.775008,1,0,4.572004,0
4253875.776032,1,0,4.569487,0
4253875.777024,1,0,4.574522,0
4253875.778016,1,0,4.570745,0
4253875.779008,1,0,4.568228,0
4253875.780032,1,0,4.569487,0
4253875.781024,1,0,4.572004,0
4253875.782016,1,0,4.569487,0
4253875.783008,1,0,4.577039,0
4253875.784032,1,0,4.572004,0
4253875.785024,1,0,4.577039,0
4253875.786016,1,0,4.572004,0
4253875.787008,1,0,4.570745,0
4253875.788032,1,0,4.572004,0
4253875.789024,1,0,4.570745,0
4253875.790016,1,0,4.573263,0
4253875.791008,1,0,4.577039,0
4253875.792032,1,0,4.573263,0
4253875.793024,1,0,4.572004,0
4253875.794016,1,0,4.569487,0
4253875.795008,1,0,4.572004,0
4253875.796032,1,0,4.572004,0
4253875.797024,1,0,4.573263,0
4253875.798016,1,0,4.570745,0
4253875.798496,1,0,4.570745,0
4253875.799008,1,0,4.572004,0
4253875.800032,1,0,4.573263,0
4253875.801024,1,0,4.574522,0
4253875.802016,1,0,4.572004,0
4253875.803008,1,0,4.574522,0
4253875.804032,1,0,4.572004,0
4253875.805024,1,0,4.570745,0
4253875.806016,1,0,4.572004,0
4253875.807008,1,0,4.57578,0
4253875.808032,1,0,4.570745,0
4253875.809024,1,0,4.569487,0
4253875.810016,1,0,4.57578,0
4253875.811008,1,0,4.573263,0
4253875.812032,1,0,4.569487,0
4253875.813024,1,0,4.569487,0
4253875.814016,1,0,4.572004,0
4253875.815008,1,0,4.569487,0
4253875.816032,1,0,4.570745,0
4253875.817024,1,0,4.572004,0
4253875.818016,1,0,4.570745,0
4253875.819008,1,0,4.57578,0
4253875.820032,1,0,4.570745,0
4253875.821024,1,0,4.572004,0
4253875.822016,1,0,4.577039,0
4253875.823008,1,0,4.577039,0
4253875.824032,1,0,4.574522,0
4253875.825024,1,0,4.570745,0
4253875.826016,1,0,4.569487,0
4253875.827008,1,0,4.570745,0
4253875.828032,1,0,4.572004,0
4253875.829024,1,0,4.573263,0
4253875.830016,1,0,4.570745,0
4253875.831008,1,0,4.572004,0
4253875.83184,1,0,4.572004,0
4253875.832032,1,0,4.572004,0
4253875.833024,1,0,4.569487,0
4253875.834016,1,0,4.569487,0
4253875.835008,1,0,4.572004,0
4253875.836032,1,0,4.57578,0
4253875.837024,1,0,4.572004,0
4253875.838016,1,0,4.572004,0
4253875.839008,1,0,4.568228,0
4253875.840032,1,0,4.570745,0
4253875.841024,1,0,4.574522,0
4253875.842016,1,0,4.570745,0
4253875.843008,1,0,4.570745,0
4253875.844032,1,0,4.569487,0
4253875.845024,1,0,4.569487,0
4253875.846016,1,0,4.57578,0
4253875.847008,1,0,4.570745,0
4253875.848032,1,0,4.570745,0
4253875.849024,1,0,4.573263,0
4253875.850016,1,0,4.573263,0
4253875.851008,1,0,4.573263,0
4253875.852032,1,0,4.57578,0
4253875.853024,1,0,4.572004,0
4253875.854016,1,0,4.573263,0
4253875.855008,1,0,4.572004,0
4253875.856032,1,0,4.572004,0
4253875.857024,1,0,4.572004,0
4253875.858016,1,0,4.580816,0
4253875.859008,1,0,4.577039,0
4253875.860032,1,0,4.574522,0
4253875.861024,1,0,4.580816,0
4253875.862016,1,0,4.573263,0
4253875.863008,1,0,4.572004,0
4253875.864032,1,0,4.572004,0
4253875.865024,1,0,4.572004,0
4253875.865184,1,0,4.572004,0
4253875.866016,1,0,4.569487,0
4253875.867008,1,0,4.572004,0
4253875.868032,1,0,4.570745,0
4253875.869024,1,0,4.572004,0
4253875.870016,1,0,4.572004,0
4253875.871008,1,0,4.574522,0
4253875.872032,1,0,4.574522,0
4253875.873024,1,0,4.573263,0
4253875.874016,1,0,4.572004,0
4253875.875008,1,0,4.572004,0
4253875.876032,1,0,4.573263,0
4253875.877024,1,0,4.572004,0
4253875.878016,1,0,4.569487,0
4253875.879008,1,0,4.569487,0
4253875.880032,1,0,4.569487,0
4253875.881024,1,0,4.574522,0
4253875.882016,1,0,4.577039,0
4253875.883008,1,0,4.578298,0
4253875.884032,1,0,4.573263,0
4253875.885024,1,0,4.573263,0
4253875.886016,1,0,4.577039,0
4253875.887008,1,0,4.574522,0
4253875.888032,1,0,4.573263,0
4253875.889024,1,0,4.572004,0
4253875.890016,1,0,4.574522,0
4253875.891008,1,0,4.570745,0
4253875.892032,1,0,4.572004,0
4253875.893024,1,0,4.57578,0
4253875.894016,1,0,4.580816,0
4253875.895008,1,0,4.574522,0
4253875.896032,1,0,4.574522,0
4253875.897024,1,0,4.572004,0
4253875.898016,1,0,4.570745,0
4253875.898496,1,0,4.570745,0
4253875.899008,1,0,4.569487,0
4253875.900032,1,0,4.572004,0
4253875.901024,1,0,4.568228,0
4253875.902016,1,0,4.573263,0
4253875.903008,1,0,4.573263,0
4253875.904032,1,0,4.573263,0
4253875.905024,1,0,4.574522,0
4253875.906016,1,0,4.569487,0
4253875.907008,1,0,4.572004,0
4253875.908032,1,0,4.570745,0
4253875.909024,1,0,4.573263,0
4253875.910016,1,0,4.574522,0
4253875.911008,1,0,4.570745,0
4253875.912032,1,0,4.577039,0
4253875.913024,1,0,4.572004,0
4253875.914016,1,0,4.572004,0
4253875.915008,1,0,4.572004,0
4253875.916032,1,0,4.572004,0
4253875.917024,1,0,4.572004,0
4253875.918016,1,0,4.573263,0
4253875.919008,2,0.0001600865,4.57578,0.160086521646008
4253875.920032,2,0.0003130022,4.578298,0.152915628859773
4253875.921024,2,0.000460091,4.570745,0.147088838275522
4253875.922016,2,0.0006033677,4.570745,0.143276702146977
4253875.923008,2,0.0007436178,4.570745,0.14025007840246
4253875.924032,2,0.0008798336,4.572004,0.136215821839869
4253875.925024,2,0.001010542,4.574522,0.130707980133593
4253875.926016,2,0.001134926,4.572004,0.124384649097919
4253875.927008,2,0.001253002,4.573263,0.118075753562152
4253875.928032,2,0.001365011,4.569487,0.11200865264982
4253875.929024,2,0.001470753,4.572004,0.105741899460554
4253875.930016,2,0.001569403,4.572004,0.0986502273008227
4253875.931008,2,0.001659994,4.572004,0.090590794570744
4253875.93184,2,0.00174197,4.572004,0.0819764100015163
4253875.932032,2,0.00174197,4.573263,0.0819764100015163
4253875.933024,2,0.001815162,4.570745,0.0731921754777431
4253875.934016,2,0.001879542,4.572004,0.0643794192001224
4253875.935008,2,0.001934885,4.570745,0.0553433783352375
4253875.936032,2,0.001980681,4.573263,0.0457960413768888
4253875.937024,2,0.00201648,4.566969,0.0357986427843571
4253875.938016,2,0.002041779,4.566969,0.0252998434007168
4253875.939008,2,0.002055058,4.572004,0.0132783316075802
4253875.940032,2,0.002053957,4.570745,-0.0011012889444828
4253875.941024,2,0.00203698,4.570745,-0.0169768463820219
4253875.942016,2,0.002003761,4.573263,-0.0332186464220285
4253875.943008,2,0.001954332,4.572004,-0.0494287814944983
4253875.944032,2,0.001889204,4.568228,-0.0651286682114005
4253875.945024,2,0.001808894,4.566969,-0.0803092261776328
4253875.946016,2,0.001712737,4.569487,-0.0961573095992208
4253875.947008,2,0.001598966,4.568228,-0.113770831376314
4253875.948032,2,0.00146589,4.568228,-0.133076100610197
4253875.949024,2,0.001312216,4.570745,-0.153674278408289
4253875.950016,2,0.001136917,4.578298,-0.175298657268286
4253875.951008,2,0.0009403039,4.572004,-0.196613254956901
4253875.952032,2,0.0007247945,4.573263,-0.215509382542223
4253875.953024,2,0.0004933454,4.577039,-0.231449143029749
4253875.954016,2,0.0002484278,4.573263,-0.244917609961703
4253875.955008,2,-7.18319E-06,4.569487,-0.255610954809526
4253875.956032,2,-0.0002710887,4.573263,-0.263905515566876
4253875.957024,2,-0.000542331,4.572004,-0.271242315648124
4253875.958016,2,-0.0008204223,4.577039,-0.278091232758015
4253875.959008,2,-0.001104117,4.573263,-0.283695000689477
4253875.960032,2,-0.001391254,4.573263,-0.287136877886951
4253875.961024,2,-0.001679587,4.572004,-0.288332696072757
4253875.962016,2,-0.001967666,4.570745,-0.288078910671175
4253875.963008,2,-0.002254892,4.570745,-0.28722663410008
4253875.964032,2,-0.002541351,4.568228,-0.286458292976022
4253875.965024,2,-0.002827757,4.569487,-0.286406371742487
4253875.965152,2,-0.003115413,4.569487,-0.287655740976334
4253875.966016,2,-0.003115413,4.569487,-0.287655740976334
4253875.967008,2,-0.003405832,4.569487,-0.290419207885861
4253875.968032,2,-0.003700288,4.574522,-0.294455559924245
4253875.969024,2,-0.003999391,4.572004,-0.299103558063507
4253875.970016,2,-0.004302596,4.569487,-0.303205102682114
4253875.971008,2,-0.004608935,4.568228,-0.306339003145695
4253875.972032,2,-0.004918463,4.568228,-0.309527851641178
4253875.973024,2,-0.005232401,4.569487,-0.313937664031982
4253875.974016,2,-0.005552286,4.569487,-0.319885555654764
4253875.975008,2,-0.005879297,4.570745,-0.32701063901186
4253875.976032,2,-0.006214053,4.572004,-0.334756448864937
4253875.977024,2,-0.00655655,4.566969,-0.342496205121279
4253875.978016,2,-0.006906526,4.566969,-0.349976122379303
4253875.979008,2,-0.00726457,4.574522,-0.358044169843197
4253875.980032,2,-0.00763173,4.568228,-0.36716042086482
4253875.981024,2,-0.008007959,4.568228,-0.376228243112564
4253875.982016,2,-0.00839284,4.568228,-0.384881161153316
4253875.983008,2,-0.008786922,4.570745,-0.394082628190517
4253875.984032,2,-0.009190995,4.570745,-0.404072925448418
4253875.985024,2,-0.009605093,4.573263,-0.414097681641579
4253875.986016,2,-0.01002833,4.577039,-0.423234887421131
4253875.987008,2,-0.01045864,4.570745,-0.430308282375336
4253875.988032,2,-0.01089298,4.570745,-0.43434277176857
4253875.989024,2,-0.01132894,4.577039,-0.435956753790379
4253875.990016,2,-0.011765,4.573263,-0.43606199324131
4253875.991008,2,-0.01219898,4.570745,-0.433983281254768
4253875.992032,2,-0.01262841,4.573263,-0.429430045187473
4253875.993024,2,-0.01305185,4.57578,-0.423438847064972
4253875.994016,2,-0.01346807,4.572004,-0.416219234466553
4253875.995008,2,-0.01387517,4.572004,-0.40709599852562
4253875.996032,2,-0.01427149,4.57578,-0.396321527659893
4253875.997024,2,-0.01465594,4.572004,-0.384458340704441
4253875.998016,2,-0.01502722,4.573263,-0.371272675693035
4253875.998496,2,-0.01538399,4.573263,-0.356768257915974
4253875.999008,2,-0.01538399,4.572004,-0.356768257915974
4253876.000032,2,-0.01572548,4.570745,-0.34149456769228
4253876.001024,2,-0.01605145,4.574522,-0.325968489050865
4253876.002016,2,-0.0163619,4.569487,-0.310447067022324
4253876.003008,2,-0.01665675,4.572004,-0.294851139187813
4253876.004032,2,-0.01693618,4.572004,-0.27942843735218
4253876.005024,2,-0.0172007,4.574522,-0.264521688222885
4253876.006016,2,-0.01745038,4.57578,-0.249680131673813
4253876.007008,2,-0.01768433,4.574522,-0.233955681324005
4253876.008032,2,-0.0179009,4.574522,-0.216571614146233
4253876.009024,2,-0.01809837,4.579557,-0.19746832549572
4253876.010016,2,-0.01827497,4.578298,-0.176593661308289
4253876.011008,2,-0.01842801,4.570745,-0.153038650751114
4253876.012032,2,-0.01855473,4.572004,-0.126726925373077
4253876.013024,2,-0.0186544,4.572004,-0.09966641664505
4253876.014016,2,-0.01872811,4.57578,-0.0737067312002182
4253876.015008,2,-0.01877695,4.57578,-0.0488460063934326
4253876.016032,2,-0.01880093,4.574522,-0.0239759683609009
4253876.017024,2,-0.01879922,4.577039,0.00170432031154633
4253876.018016,2,-0.01877094,4.580816,0.0282805413007736
4253876.019008,2,-0.01871467,4.577039,0.056268647313118
4253876.020032,2,-0.018628,4.573263,0.0866781920194626
4253876.021024,2,-0.01850886,4.579557,0.11914037168026
4253876.022016,2,-0.01835653,4.573263,0.152327120304108
4253876.023008,2,-0.01817066,4.574522,0.18586777150631
4253876.024032,2,-0.01795124,4.57578,0.219421461224556
4253876.025024,2,-0.01769901,4.574522,0.25223009288311
4253876.026016,2,-0.01741476,4.578298,0.28424896299839
4253876.027008,2,-0.01709889,4.574522,0.315869227051735
4253876.028032,2,-0.01675144,4.574522,0.347446650266647
4253876.029024,2,-0.01637267,4.57578,0.378778204321861
4253876.030016,2,-0.01596344,4.574522,0.409230589866638
4253876.031008,2,-0.01552478,4.582075,0.438656657934189
4253876.03184,2,-0.0150571,4.582075,0.467680394649506
4253876.032032,2,-0.0150571,4.57578,0.467680394649506
